timestamp,price_usd,volume_usd
1771729234172,0.21803273671093534,40229843.66214337
1771732838696,0.21752236455241886,40563228.60442643
1771736439672,0.21741565725215536,39992176.72656068
1771740029588,0.21647790428233574,39651443.1836388
1771743638152,0.21680889009037413,40287503.54147147
1771747238523,0.21753674173940532,40138570.2818852
1771750832914,0.2152522443636283,43928562.37329381
1771754438647,0.21712360679360582,43503790.84757869
1771758137602,0.21747160932814405,43437947.04117037
1771761756359,0.21647829626621848,43451393.18345832
1771765349178,0.2135990144005968,44037929.34031996
1771769000011,0.21254286917069617,44292015.3884619
1771772612247,0.21171781145651522,44659640.08971423
1771776003582,0.21322125319965265,44850454.69349657
1771779798084,0.2121327341742462,45880378.61449908
1771783373968,0.21147276388000316,45362175.901499316
1771786975967,0.21134780653884452,44519023.11408829
1771790639754,0.21062708903123997,44382820.87411672
1771794209978,0.2097870871657567,44047782.5735055
1771797885656,0.21115426228724854,43945341.11759914
1771801385968,0.2123097898429724,44007618.9777087
1771805040082,0.2112460440772554,46028132.42656943
1771808592750,0.21054228234726635,45356121.48801402
1771812264125,0.20066283363082615,59974502.960093096
1771815803653,0.20188341102129143,62880628.92934322
1771819377820,0.20168421148901078,62142618.85527925
1771823010953,0.20145425516760346,62742693.67960908
1771826566909,0.20343066890782557,64257702.36706281
1771830241012,0.20647107558406186,64934760.21477797
1771833755533,0.20591233544529905,65067242.14346234
1771837395906,0.20464209215267862,61844424.90403161
1771841010277,0.20837774978992155,65938041.14637668
1771844591605,0.20923467973035073,67075133.7601895
1771848172148,0.21020912447696258,67357577.67733483
1771851751122,0.21278625178519991,69742759.1424531
1771855356177,0.20970862252435463,70437571.1376387
1771858964284,0.2074529688221074,70750760.10987271
1771862634050,0.2034738644351934,71335838.25275496
1771866273830,0.2026148194909951,70788445.24620414
1771869814388,0.2014982692028756,73279554.27102782
1771873420541,0.20220983563066952,76572119.7269843
1771876954920,0.2006560122786889,76927289.75706851
1771880635214,0.20101580121735682,77013446.7027058
1771884207424,0.2008976035381423,77794906.12307425
1771887802262,0.20075379658360876,79164363.4505682
1771891400444,0.20030529111141424,76973455.93469922
1771894801508,0.20142888562614938,77565606.23665047
1771898402173,0.20072887324634126,69243616.3022549
1771902204905,0.19923750243441754,65705810.39325709
1771905758882,0.19853358003076496,65607808.09651657
1771909411353,0.19861409996778887,66578527.08920345
1771912986664,0.19843812305311082,66703067.91619458
1771916541781,0.19758917637049683,66080241.012493014
1771920164633,0.19833461504009472,66239107.9593594
1771923793522,0.19937231890001259,66268105.32738974
1771927378104,0.198256385567956,62835464.80324509
1771930802617,0.19804175610545935,62718208.989434354
1771934400964,0.19758680813285914,63231584.753621064
1771938000883,0.19564305854943786,60945437.53339211
1771941773291,0.1947006676169112,64139126.303438395
1771945364899,0.19814352221261974,65233851.69818982
1771948957435,0.19940758723786478,65014081.67314898
1771952628841,0.20062189587366966,66016400.07712873
1771956178955,0.19952857865571857,63808285.926371254
1771959728564,0.198458607089568,61762930.48263618
1771963200872,0.19778244118729393,61272439.76074239
1771966804323,0.19663529454292605,61355017.51209502
1771970400199,0.19538964462229041,61302907.85721131
1771974179074,0.19432937904927966,60070478.41830522
1771977788611,0.19448326881200972,60267157.4304424
1771981381970,0.19646742053649902,60596984.792853504
1771985027188,0.20076809610436536,60564600.23637902
1771988614608,0.19927431791839836,61913378.1572049
1771992169957,0.19534060681456225,63228911.96542749
1771995717106,0.19560737751040952,64405824.23221109
1771999382611,0.19398277869304925,65782670.261588946
1772002959858,0.19549033468483898,67795883.03263372
1772006472717,0.19603072225605206,68522941.58608806
1772010102539,0.19679587454543487,69506549.64326625
1772013706257,0.19789669375088528,70699283.53084178
1772017303039,0.1993620436050878,70801754.91136436
1772020905763,0.20022079736336448,71670326.7303391
1772024558481,0.2037938762890657,75499659.79872811
1772028130041,0.20541285750182148,74622504.88922879
