timestamp,price_usd,volume_usd
1771538485282,0.15091338797746112,31683304.42128993
1771542017702,0.15051840012808296,31136288.91040067
1771545786918,0.15071665958557987,31008945.89886528
1771549316616,0.15349877847692664,33855557.01918788
1771552808807,0.1533458328047117,32101830.10566462
1771556484304,0.1525372080385386,31735550.43885026
1771560206815,0.15315307269932424,29525951.08326933
1771563829181,0.15293576617247837,31765997.856294528
1771567416007,0.15460730527755948,32633913.294497274
1771570989812,0.1551322110358985,33009335.031002413
1771574636905,0.15627147568355218,33256413.5934473
1771578180432,0.15597459447989653,35668099.56172022
1771581712971,0.15605383203770354,34977356.887913294
1771585430691,0.15634563755354886,30369874.105428636
1771588979194,0.15517033864525548,28537994.24151044
1771592628371,0.1548766744760879,27395072.21417741
1771596165261,0.152311037493838,26757306.160006896
1771599771552,0.15487112037189477,26627170.693668973
1771603306613,0.15774507822617667,29156451.70960427
1771606903208,0.15917662070009794,28955551.48093962
1771610469741,0.15965710300350125,29876137.67239166
1771614111232,0.16115467992323484,32255606.342694644
1771617682061,0.16164773343603686,34877707.46133227
1771621435517,0.16099919095323498,36294898.268451355
1771625040399,0.16023538315356664,36886968.57458148
1771628607104,0.16035442106877698,37035651.0535082
1771632111957,0.1598536370291868,36942617.56392701
1771635656407,0.15925594639150292,35489610.4188591
1771639348050,0.15945916870076773,35269275.55231152
1771642831377,0.15960151521916385,35204335.76925731
1771646443354,0.15827123949265162,35167220.18812059
1771650039870,0.15847020486991945,34760015.300615154
1771653726137,0.15850909253540585,34441533.80652324
1771657231456,0.1574092512763952,32683045.945037056
1771660849503,0.15770444850278034,32714096.6282146
1771664473021,0.15897989309222507,31497460.788517606
1771668126625,0.1590046634367742,31196129.244305596
1771671747072,0.15952328067749888,31757231.845688976
1771675345088,0.15938222528605542,31507909.27930746
1771678930936,0.1579542077949572,30991259.300931
1771682452381,0.15884390420099836,30465300.601332095
1771686114910,0.15933735635972907,29574257.993804585
1771689707121,0.15907397711511886,26696937.57422706
1771693351393,0.1580926470891567,26119063.764130004
1771696956519,0.158449552808429,24237508.61989593
1771700554797,0.15946847385540394,22736878.92179269
1771704199146,0.158307054136816,18539311.81048424
1771707795252,0.15778604070869923,16939239.093836904
1771711382996,0.1579819623355038,16586986.19548433
1771715025167,0.1575867020098857,16243062.76421607
1771718552359,0.15789332255240196,16088768.736420654
1771722158208,0.1556147767038667,16132589.02213434
1771725735542,0.15635683210524584,15710585.16153428
1771729266826,0.15515823148765182,15939404.561119737
1771732871339,0.15448386819746496,15912269.917038975
1771736528573,0.15424692477889992,15953845.217887685
1771740180932,0.1536202759294788,15766195.807066299
1771743622346,0.15495095510342832,16068228.917549085
1771747304240,0.15566182325434183,15850735.167643378
1771750958978,0.15452232768362667,15687354.834483717
1771754588569,0.15474649182648267,14654647.430647302
1771758096320,0.15541251645668036,13975506.222526478
1771761784470,0.15482868584767573,13587919.356833763
1771765352232,0.15288606366760793,14202153.955138445
1771768965757,0.15192877831518878,14070264.921247303
1771772615091,0.15039048807043062,14456143.895694142
1771776143814,0.1510581977094673,15024696.186115544
1771779657768,0.15061675246245665,14610389.45909012
1771783368777,0.14987294164181697,14969374.518832479
1771786940434,0.14993126505227997,14894293.158461006
1771790630932,0.14971879785653955,15128587.359360479
1771794159654,0.14940819933370958,14889070.639187869
1771797896687,0.14996766505602718,14822166.046222093
1771801348983,0.1505521826752467,14999774.179478828
1771804998927,0.1504229887910721,15053500.995191606
1771808501363,0.1486770897123292,15428706.298923507
1771812035044,0.1426070134843527,18082475.80286302
