timestamp,price_usd,volume_usd
1771534838766,0.0005966384007451239,7389158.708850167
1771538436980,0.000594760101512701,7367886.861178827
1771542147565,0.0005960182351303613,7301513.239455842
1771545732071,0.0006008843760668235,7319521.082829166
1771549330512,0.0006055640580751398,7345771.626037531
1771552950413,0.0006064567604654357,7180042.136499097
1771556542232,0.0006091766672996309,7247140.561332339
1771560151057,0.0006102729998721677,7246269.339407529
1771563761692,0.000608470049752608,7141416.924001733
1771567355550,0.0006113828673420815,7809088.68965341
1771570933492,0.0006097710717423366,7554083.700460713
1771574544281,0.0006105606977929598,7528250.054633801
1771578147526,0.0006155957167157845,7421567.651667536
1771581725607,0.0006231174707436061,7610227.241342189
1771585348122,0.0006275023328200037,7837973.248178192
1771588938332,0.0006201109420650295,8021131.745728318
1771592551412,0.0006171327448054139,8112313.197232014
1771596129178,0.0006039164390326165,8235283.912608953
1771599748081,0.0006173012378781226,8678357.78152795
1771603351710,0.0006307003207021217,10554899.073556062
1771606898716,0.0006325732888641239,9665225.269245869
1771610528849,0.0006343569756238746,10139509.821854038
1771614168612,0.0006331106967497434,10479550.559089025
1771617785330,0.000629844366174352,10531810.30732216
1771621405216,0.000630090702566452,10499453.914876398
1771625016799,0.0006329940102945237,10563933.803877153
1771628588983,0.0006330204299885546,10571894.800798154
1771632096762,0.0006343718308129776,10644008.080143709
1771635695397,0.0006333475906656527,10639467.81676752
1771639368396,0.000635149137525276,10681303.592394505
1771642951825,0.0006370769894548514,10631006.377827238
1771646595009,0.0006335118757092704,10624497.088222934
1771650136550,0.0006351916042377941,10406638.90348891
1771653717869,0.0006349641154559954,10250994.803815851
1771657335183,0.0006347237637500252,10326367.143680794
1771660935299,0.0006382949683306068,10283364.059520962
1771664544878,0.0006468824720228222,11422686.840922162
1771668139895,0.0006474376228915512,10147917.975720212
1771671739344,0.0006442646530817415,9916781.01939256
1771675327383,0.0006442297997176445,9742664.663361011
1771678917092,0.0006381627366883684,9771490.62148486
1771682534999,0.0006411533209028746,9427549.170279127
1771686139629,0.0006439389235739685,9006164.971903618
1771689737585,0.0006401542324954102,8000787.344655969
1771693401611,0.0006351102538573266,7663334.3642115705
1771696943962,0.0006352236389870356,7004809.187168732
1771700604260,0.0006377969876608235,6597344.885420148
1771704215190,0.0006331750273884737,6378705.746984726
1771707808734,0.000630127124347124,6257458.507993667
1771711397682,0.0006299029661892201,6233485.725474706
1771715014975,0.0006252010134999247,6286035.8833921
1771718546943,0.000623318415830775,6183111.844615652
1771722205374,0.000617491184661506,6142818.665547199
1771725757290,0.0006212900295496258,6047966.676490304
1771729350450,0.0006126373792336628,6204927.274234507
1771732987517,0.0006089754973498866,6336088.747410646
1771736582473,0.0006077179148664371,6290868.408174651
1771740199768,0.0006048956229655264,6267636.944095387
1771743753161,0.0006061661867203091,6335707.304648467
1771747403137,0.0006073225672488572,6335463.772776507
1771751022281,0.0006041504573260197,6247859.22034144
1771754585585,0.0006062221969353494,5951330.502833789
1771758162265,0.0006076762512353416,5911273.659137453
1771761795397,0.0006057310395996469,5811355.590441945
1771765363592,0.0005998416899598824,5815522.846341566
1771768988810,0.0005957543058718768,5887211.550344458
1771772607444,0.0005935039583089464,5686591.247346954
1771776186734,0.0005982368135871198,5850108.770346392
1771779778502,0.0005953623798273831,5756527.758406446
1771783355681,0.0005938818892852335,5783106.695317055
1771786955431,0.0005930511088974737,5768810.068327068
1771790602005,0.0005917597027693428,5682011.562717165
1771794190756,0.0005894397820660693,5827492.275657149
1771797838235,0.0005908962622584997,5790635.667721892
1771801368853,0.0005937745780211352,5743361.966811417
1771805009115,0.0005912595174674915,5791395.074238561
1771808569805,0.0005865117668270795,6575141.670205474
1771812234502,0.0005591883836781197,7032227.658865814
1771815785299,0.0005619463963791903,7169891.144024937
1771819358080,0.0005614999011552555,7025341.955489327
1771822981051,0.0005591809152727543,7034485.867320344
1771826548800,0.0005655124534019758,7119233.584748045
1771830211165,0.0005789123008826679,7263014.2801501565
1771833737002,0.000579131732916718,7400987.494213432
1771837345736,0.0005746941188297062,7410049.2971483385
1771840987071,0.0005865914330170755,7567996.27383444
1771844573096,0.0005879974837034957,7722756.873811089
1771848153670,0.0005887717232184661,7802776.967760141
1771851732981,0.0005948639506478632,7861509.966099946
1771855335169,0.0005911457564918471,8770760.840760864
1771858944741,0.0005866017167552046,8118730.291834035
1771862604482,0.000579429733072358,9000303.435500909
1771866233906,0.0005759640733161871,8761444.75764025
1771869790987,0.0005711949759542652,8882055.22544884
1771873401082,0.000574341126946286,8607895.640102167
1771876945521,0.0005721718831211625,8636259.485645192
1771880611021,0.0005734524135545779,8644847.935113402
1771884185325,0.0005762090256876589,8654046.673026308
1771887779710,0.0005772756706593969,8570761.756928515
1771891377201,0.0005745590862724168,8560031.73751892
1771895035020,0.0005789742641408633,8383789.414724767
1771898590571,0.0005731617976108784,7400714.7012848435
1771902213391,0.0005690450160072615,7555109.011608677
1771905761864,0.0005661693750334001,7299444.669008077
1771909416647,0.0005648871227059397,7424352.43755198
1771912989725,0.0005602759833010409,7483620.654521312
1771916544445,0.0005618145156054893,7416420.978609269
1771920168723,0.000561565651106775,7405225.395028705
1771923797305,0.0005650236026099264,7551604.299571716
1771927381507,0.0005627994243039891,7468873.755773922
1771931011158,0.0005630537653199878,7371324.1823882805
1771934621635,0.0005611539165239956,7341949.286253429
1771938153713,0.0005628822344964055,7214694.869751075
1771941780410,0.0005654079864052025,7172431.354957413
1771945368745,0.000573105224603606,7369784.578842794
1771948971421,0.0005716519313527372,7270292.055906758
1771952646287,0.0005767398323574618,7928578.529676065
1771956198249,0.0005741070699377445,7036425.606284268
1771959770645,0.000576171195656286,6968018.506142916
1771963354502,0.0005749444600830586,6940347.9118127925
1771967039120,0.0005728389711951429,6886133.40540712
1771970606304,0.0005706859322291063,6903519.456406424
1771974198778,0.0005709086311340803,6918542.097001011
1771977857930,0.0005704797297176509,6956938.305292283
1771981413724,0.0005696105624866465,7026904.730690747
1771985083703,0.000590718199075958,7840024.356953791
1771988624138,0.0005896213956108301,7642063.606141886
1771992178951,0.0005819639393705769,7941800.494550208
1771995722724,0.0005858979562600437,7512805.872889689
1771999389134,0.0005829113385170247,7406488.444161471
1772002984094,0.0005859111259911211,7524151.878863096
1772006533044,0.0005889451309671191,7479201.199272219
1772010158703,0.0005932922376536507,7432105.805646726
1772013763643,0.0005974246219951261,7475131.949367874
1772017366686,0.0005965610425016416,7493083.895984359
1772021019757,0.0005975760799331242,7530585.184342243
1772024598176,0.0006116867735448281,8659715.932284482
1772028169802,0.0006218649380742709,8979236.740119513
1772031811457,0.0006304673448389083,8624645.988696018
1772035308071,0.0006311486834931694,10317855.6842239
1772038926728,0.0006411743238102903,10928949.20569467
1772042498029,0.0006431037188898891,10536464.586493248
1772046118054,0.0006459624626470235,12048773.41985499
1772049769557,0.0006448778247613127,12655659.672296384
1772053417119,0.0006448655262317934,12581023.167884652
1772057027039,0.0006468213645565931,13653166.788171781
1772060580230,0.0006373371085010078,13960839.590145191
1772064241281,0.0006242484805426735,14180238.33041119
1772067782495,0.0006292398599251816,14512922.821712885
1772071398490,0.0006281852043197866,12812548.354391215
1772074961427,0.0006308254398886491,12995571.912171833
1772078540761,0.0006252040183571388,13940230.505306069
1772082167903,0.0006267480218983077,13865647.821528539
1772085743083,0.0006229173390291425,12846260.295521684
1772089377880,0.0006175634949019415,13662144.289032137
1772092937702,0.0006184719632444185,13684268.820451936
1772096577346,0.0006251751250948199,13760213.269815063
1772100200133,0.0006306517818494237,13852061.980382092
1772103778056,0.0006186599527758513,13802311.013991022
1772107382683,0.0006149116435132135,12575930.423069991
1772110973247,0.0006186904112886655,12338499.046144059
1772114607681,0.0006169645524773253,13027939.993713712
1772118165858,0.0006148873042946815,12253673.281465603
1772121766207,0.000610821358606958,10832615.892057963
1772125404269,0.0005932903737472485,10410826.149282597
1772128977214,0.0005941530356336774,10625501.044283226
1772132551793,0.0006000141091861555,10147859.120659206
1772136188283,0.0006065020742729246,9555097.33550792
1772140458000,0.0006035908728680667,9839116.962620294
